,embedding
0,"[ 0.22816809  0.19388354  0.0716048  -0.01020667 -0.28177272 -0.14994698
 -0.51922392  0.2200065   0.47583733  0.22106098 -0.40493201  0.35336913
 -0.1564003  -0.05712932 -0.04632674 -0.1214842  -0.47435955 -0.32633684
  0.46192457  0.36231964  0.19899715  0.36699574 -0.23243155 -0.03827119
  0.05478968  0.15337972  0.22289104 -0.24648488 -0.01822624  0.10484733
  0.22058949  0.08287179 -0.23070406 -0.49521947 -0.67575144  0.05723279
  0.59132676 -0.54193869  0.06375329  0.01608709 -0.19117769 -0.07931728
 -0.32800987 -0.00954584 -0.11706783  0.0500469   0.31264544  0.38145006
 -0.26761061  0.31009482 -0.36614712 -0.33232761 -0.70088984 -0.45409422
 -0.27172103 -0.20659037 -0.24906511 -0.37564237 -0.5253449  -0.20842484
  0.08935175  0.02451682  0.14403126  0.0655224   0.2749419   0.0645905
 -0.04693732 -0.00709115  0.7043633   0.36433514 -0.4604491   0.17624953
 -0.26603645  0.27624191 -0.16129455 -0.25107015 -0.34177452  0.30601309
 -0.28380584  0.32154583  0.40685881 -0.27307984  0.32617152  0.14175122
 -0.29937607  0.158078    0.0120546   0.16147357 -0.36441094 -0.43726228
  0.42200833  0.15403643  0.18101728 -0.26966539 -0.02033038 -0.03983318
 -0.43524899  0.00712442  0.54426994 -0.14713727  0.35760598  0.19685983
 -0.12666594 -0.02989452 -0.20476585  0.11185241 -0.49574047  0.34689647
  0.18732557 -0.1515581   0.09044626  0.64333969  0.06231666  0.18125597
  0.22064966  0.09700641 -0.39182816 -0.08182957  0.01947323 -0.1791596
  0.1507536  -0.46912826 -0.19949344  0.30113896 -0.43747025 -0.74153516
  0.02345473 -0.32738692 -0.1585797  -0.48470596 -0.12435946  0.00299066
 -0.08895041 -0.18041934  0.09721145 -0.34029805 -0.11042144 -0.14072515
  0.15459763  0.22678829  0.45956086  0.26872964 -0.19558028  0.17549456
 -0.37278023 -0.45397775  0.56655081 -0.40629814 -0.3026774  -0.09781402
  0.03756721  0.16832237  0.33595389 -0.01386934  0.08942287 -0.08683543
  0.06232884 -0.13352819  0.26562832  0.09077293  0.05309319 -0.04765725
  0.26763511  0.3819344  -0.05013359 -0.07153864 -0.00289939  0.22432757
 -0.26016271 -0.1771549  -0.2433676   0.24960584 -0.33253408  0.354109
 -0.0018405   0.3196251  -0.1738168   0.005491    0.23814346 -0.84858871
 -0.12074028  0.45152453  0.04944754 -0.40055681  0.34022269  0.15353064
  0.15795785 -0.14687053  0.23368065 -0.17946176 -0.00771767 -0.32640858
  0.08695078  0.43911141 -0.18326889 -0.50902361  0.04000943  0.1080721
 -0.27926888 -0.21112131]"
1,"[ 0.21453746  0.11226185  0.18995819  0.00137577 -0.26009018 -0.11362206
 -0.50392743  0.11343566  0.47630961  0.21970523 -0.44687836  0.39153063
 -0.21107443 -0.01105185 -0.07036364 -0.14751634 -0.52664359 -0.28685063
  0.41728181  0.4020724   0.24423381  0.3643374  -0.24717751 -0.02761635
  0.1277534   0.19669891  0.15243975 -0.28198206 -0.13687018  0.13290315
  0.16385866  0.06516815 -0.224447   -0.52314126 -0.69410715  0.07276514
  0.68181886 -0.57032174  0.04066744  0.16221674 -0.13360897 -0.0431347
 -0.35506671 -0.07764696 -0.06312138  0.01882577  0.32703206  0.35141312
 -0.28357576  0.3492536  -0.3616144  -0.33334273 -0.73079514 -0.55768144
 -0.29588975 -0.13800215 -0.28964228 -0.42467757 -0.5136118  -0.25947221
  0.13884726  0.12113117  0.11556479  0.12963147  0.23872834  0.01715127
  0.05233144  0.04881717  0.6911458   0.39083682 -0.54270954  0.13256714
 -0.26138523  0.34591529 -0.17946609 -0.27225223 -0.36892813  0.2595836
 -0.27999341  0.39194947  0.49851485 -0.26829786  0.28771395  0.16272623
 -0.23567968  0.21039693  0.0259283   0.26776503 -0.40220836 -0.446563
  0.37192827  0.2373484   0.19625497 -0.28906947 -0.00741905 -0.06311901
 -0.31489161 -0.03179824  0.57230903 -0.20436397  0.30068085  0.17630776
 -0.02711082 -0.06161467 -0.18507104  0.11065063 -0.50268232  0.36966708
  0.23656722 -0.12722233  0.02022496  0.65628153  0.08815686  0.26198786
  0.17417049  0.14873098 -0.38046767 -0.09312962  0.00096908 -0.11316947
  0.11498235 -0.52190365 -0.17705372  0.34297684 -0.52056945 -0.67303252
  0.06479624 -0.34189691 -0.13165222 -0.38059578 -0.10197096  0.08420143
 -0.09220048 -0.10874969  0.09180738 -0.32683875 -0.08099417 -0.14609762
  0.21958039  0.19936206  0.3816801   0.2912415  -0.16944738  0.13905343
 -0.29365148 -0.4115983   0.61262498 -0.38818687 -0.33263108 -0.03471286
  0.15188411  0.20291633  0.34988463 -0.06313284  0.05854576 -0.0920288
  0.01493784 -0.07821088  0.28602035  0.11608757  0.1101887   0.03470479
  0.28821536  0.38458076 -0.06122722 -0.03073622 -0.05560948  0.1920598
 -0.22834777 -0.16849666 -0.24706278  0.28847056 -0.2207127   0.34491877
  0.02797624  0.1852544  -0.14389461  0.02315353  0.29761714 -0.84139381
 -0.10770638  0.45027445  0.13530193 -0.48747656  0.36472702  0.27426791
  0.04613507 -0.12707926  0.35965815 -0.22775041 -0.03783987 -0.25444419
  0.0014552   0.33014348 -0.14848081 -0.43527739  0.06180584  0.10385105
 -0.30047356 -0.32881929]"
2,"[ 2.65154655e-01  1.89021164e-01  1.93512908e-01  5.82588309e-02
 -2.69838386e-01 -1.19370807e-01 -4.66954214e-01  1.08968668e-01
  4.71928478e-01  2.16885815e-01 -3.60072848e-01  3.90519709e-01
 -2.58302937e-01 -3.88524855e-02 -1.57110737e-02 -1.42811457e-02
 -5.06282331e-01 -4.01252639e-01  3.66529675e-01  4.06005680e-01
  2.84477903e-01  3.50582836e-01 -1.52553519e-01 -1.60586478e-02
  9.26635407e-02  1.20380176e-01  1.62592382e-01 -2.79721212e-01
 -6.96007940e-02  1.32023629e-01  1.97690599e-01  9.54280016e-02
 -2.20680779e-01 -5.96580812e-01 -7.89075345e-01  1.07016195e-01
  6.98142909e-01 -5.32803970e-01  1.17669410e-01  1.43910122e-01
 -1.16637788e-01 -4.98252683e-02 -3.70308786e-01 -6.95057973e-02
 -7.81317679e-02  4.26852974e-06  3.50725443e-01  3.48129620e-01
 -2.04072152e-01  4.70279461e-01 -3.72048242e-01 -3.15967093e-01
 -7.55831425e-01 -5.05550963e-01 -1.66342429e-01 -8.51831442e-02
 -1.97573138e-01 -5.24091796e-01 -5.03612244e-01 -1.76779038e-01
  1.53931960e-01  1.25040586e-01  3.86032494e-02  1.52795829e-01
  1.91623993e-01  3.01360183e-03  4.54218770e-02  7.18310002e-02
  7.37289030e-01  4.06192553e-01 -4.97438852e-01  1.23258199e-01
 -3.00616013e-01  3.41407636e-01 -1.39547852e-01 -3.46535195e-01
 -4.36691732e-01  3.34506558e-01 -3.02437700e-01  4.71280437e-01
  5.10278232e-01 -3.20764740e-01  4.55963500e-01  2.42322553e-01
 -3.13707942e-01  1.27599391e-01 -4.75978776e-03  3.07757216e-01
 -4.13456899e-01 -5.07198454e-01  4.71759201e-01  2.30847692e-01
  2.81423896e-01 -2.80549453e-01  6.40445472e-02 -5.93915427e-02
 -3.84672025e-01 -8.62333849e-02  5.82926226e-01 -1.39185130e-01
  3.40042577e-01  1.68421146e-01 -3.22380918e-02  8.60963118e-02
 -1.84825591e-01  6.73770463e-02 -4.75240053e-01  3.52930503e-01
  2.29378770e-01 -1.66176604e-01  1.78004561e-02  7.40334138e-01
  1.02621931e-02  2.58053813e-01  2.02288698e-01  2.21574340e-01
 -3.85458976e-01 -7.72235077e-02  6.56984409e-02 -9.47649561e-02
  1.16561296e-01 -6.32019632e-01 -2.31495602e-01  3.49174864e-01
 -5.77503167e-01 -5.70218810e-01  7.95474116e-02 -3.16383776e-01
 -1.08786060e-01 -4.09923358e-01 -1.18547758e-01  1.12914893e-01
 -1.40209395e-01 -1.32654719e-01  1.05151006e-01 -3.56284894e-01
 -3.00471802e-02 -1.77538414e-01  1.21337526e-01  2.68805534e-01
  4.62527045e-01  2.38491622e-01 -2.41027423e-01  2.40927139e-02
 -3.52428029e-01 -4.45975462e-01  6.04169301e-01 -3.81336556e-01
 -2.92299210e-01 -1.20077002e-02  2.07874100e-01  2.65492330e-01
  3.06956796e-01 -2.72843345e-03  2.74376402e-02 -6.47502209e-02
  6.71131164e-02 -7.61024478e-02  3.48428874e-01  4.87420258e-02
  1.96216411e-01  6.84204613e-02  3.13520568e-01  3.57332139e-01
 -1.78132432e-01  3.64599246e-02 -6.64854171e-02  1.72504818e-01
 -2.31849948e-01 -2.17561886e-01 -2.25855493e-01  2.92581883e-01
 -2.32066775e-01  3.29214121e-01 -4.72808286e-03  1.68054196e-01
 -1.24928456e-01 -7.52604025e-03  2.72876687e-01 -8.98134661e-01
 -8.68831426e-02  5.15657601e-01  8.64538283e-02 -5.01396429e-01
  3.93098126e-01  2.71147342e-01  9.07603168e-02 -1.57305290e-01
  3.05052195e-01 -2.36624673e-01 -1.35298643e-01 -3.42462064e-01
 -2.30789061e-02  4.27320958e-01 -1.13388512e-01 -4.86073712e-01
  1.93827523e-02  1.13040230e-01 -3.67151827e-01 -3.14267279e-01]"
3,"[ 2.83914170e-01  2.66623286e-01  1.57019299e-01  1.41543808e-02
 -2.03928796e-01 -8.08277244e-02 -4.37816502e-01  1.36612397e-01
  4.14354098e-01  2.24796039e-01 -3.09917684e-01  3.64951434e-01
 -2.29788859e-01 -1.37501000e-01 -6.19418686e-02 -3.46447833e-03
 -5.31656124e-01 -3.82560541e-01  4.75040207e-01  3.16118933e-01
  2.71566621e-01  3.75733137e-01 -2.22555845e-01  9.28430213e-03
  3.89226197e-02  3.48606519e-01  2.29598453e-01 -2.78623665e-01
  1.65339625e-02  3.72360442e-02  1.80516237e-01  2.35021278e-04
 -2.34793637e-01 -5.73865073e-01 -6.38472448e-01  5.44260873e-02
  6.06776494e-01 -5.10302329e-01  7.17344362e-02 -1.13426206e-03
 -8.12108758e-02 -1.97480913e-02 -3.23247698e-01 -1.23240549e-01
 -1.50613596e-01  8.04906823e-03  3.10795015e-01  3.32980614e-01
 -3.42745473e-01  3.46936035e-01 -4.55400865e-01 -4.02380648e-01
 -6.53799675e-01 -5.27799933e-01 -2.59317168e-01 -2.47664669e-01
 -1.53718626e-01 -3.55171628e-01 -4.85898816e-01 -1.78198594e-01
  1.05673415e-01  1.34311400e-01  2.02529862e-01  4.75428525e-02
  2.46756432e-01  1.29563172e-01  5.05614723e-04  2.20463290e-02
  6.36734748e-01  3.10305778e-01 -5.89743328e-01  2.33875799e-01
 -1.79006712e-01  3.41299136e-01 -2.14537438e-01 -2.83406859e-01
 -4.14324864e-01  3.20545820e-01 -3.30700820e-01  2.96539275e-01
  3.76721568e-01 -2.64668731e-01  2.18774965e-01  4.91901426e-02
 -3.26464160e-01  2.10023829e-01 -1.87499505e-02  3.42772241e-01
 -3.09962337e-01 -4.54175175e-01  3.79472967e-01  1.61916632e-01
 -2.26810947e-02 -2.57374455e-01 -3.15711607e-02 -8.93271581e-02
 -3.66579144e-01 -1.69863728e-02  4.80386122e-01 -1.93000205e-01
  3.88464017e-01  2.64822165e-01  3.95226449e-02 -2.28639536e-03
 -9.06324011e-02  1.38126223e-01 -4.05631960e-01  3.91964625e-01
  1.15248818e-01 -6.03795343e-02  2.47720342e-02  6.53390882e-01
  6.15400204e-02  2.31980743e-01  1.87228367e-01  1.61718694e-01
 -3.61509527e-01 -5.19477314e-02 -5.02650051e-02 -1.96864563e-01
  5.02860528e-02 -5.14702204e-01 -2.32529673e-01  4.29661545e-01
 -5.22509659e-01 -8.28788715e-01 -1.04715268e-02 -2.73182757e-01
 -1.62666853e-01 -4.33959940e-01 -5.46862198e-02  1.03496575e-01
 -1.37970055e-01 -7.35307703e-02  1.32213284e-01 -3.32820962e-01
 -1.08273866e-01 -1.81251830e-01  2.16444283e-01  1.69113977e-01
  4.46444353e-01  3.01641775e-01 -1.60807050e-01  1.90264176e-01
 -2.97158533e-01 -4.35434204e-01  5.20677453e-01 -3.64913945e-01
 -2.17358707e-01 -1.25584369e-01  5.05301575e-02  1.57274829e-01
  3.46136781e-01 -4.26905726e-02  9.01750550e-02 -6.29761338e-02
  1.34552061e-01 -1.28653948e-01  2.39043383e-01  2.76363430e-01
 -1.28282385e-02 -4.05018120e-02  3.22237135e-01  3.96451235e-01
 -3.14004892e-02 -1.90847401e-02 -8.48227654e-02  1.90215329e-01
 -2.67166785e-01 -2.30979265e-01 -2.52523307e-01  2.35166492e-01
 -3.95804390e-01  3.12043963e-01  4.55735733e-02  2.56438022e-01
 -7.74182957e-02 -4.51550887e-02  2.67891855e-01 -8.51792013e-01
 -1.10434433e-01  4.23014728e-01  2.07889078e-01 -4.94086744e-01
  3.44268642e-01  2.16979554e-01  1.65578981e-01 -2.53954529e-02
  2.17676001e-01 -3.05902213e-01 -3.80505079e-02 -2.19602667e-01
  6.09652501e-03  3.90655790e-01 -1.33284898e-01 -4.12182021e-01
  8.16935943e-02  2.02353416e-01 -1.78199679e-01 -3.45920178e-01]"
4,"[ 0.20802939  0.19929736  0.0596314  -0.08797196 -0.31525829 -0.15212028
 -0.50927502  0.23647927  0.33693492  0.18263784 -0.44292269  0.23379892
 -0.1654701  -0.11418695 -0.05961051 -0.12550155 -0.47234871 -0.33020713
  0.38838947  0.52186303  0.24297691  0.41722958 -0.31474856 -0.05416266
  0.11358357  0.09581102  0.24036734 -0.29300521  0.07297819 -0.04571149
  0.32385591  0.10313882 -0.26428032 -0.47334124 -0.69626621 -0.00759593
  0.64258447 -0.54793603  0.06679492  0.00097623 -0.12938305 -0.03142297
 -0.42717891  0.02153463 -0.0702032   0.07446578  0.36489824  0.3050127
 -0.21458026  0.32578583 -0.39591221 -0.27464093 -0.65209509 -0.3401911
 -0.29680511 -0.22126011 -0.20407582 -0.38146547 -0.5215739  -0.15461482
  0.03692506  0.03208773  0.03118719  0.10454491  0.33826126  0.02415759
 -0.09402696 -0.04625084  0.66539588  0.37450374 -0.56778077  0.20923866
 -0.24015848  0.2759664  -0.1786269  -0.3063881  -0.32181326  0.2927412
 -0.27842782  0.33176416  0.3431685  -0.33902832  0.27768751  0.13154304
 -0.28606611  0.09840205  0.08526661  0.18091469 -0.37191555 -0.4860826
  0.46520212  0.20506178  0.14112224 -0.27837022 -0.0283157  -0.05339139
 -0.36032682  0.09538065  0.46954583 -0.15368653  0.38988068  0.14021968
 -0.12134191 -0.05632617 -0.2494367   0.16893222 -0.45374049  0.33977516
  0.16448462 -0.12373493  0.10836199  0.66516524 -0.0286943   0.19303622
  0.17750856  0.00560026 -0.39987347 -0.0798844   0.15431031 -0.20516988
  0.15159974 -0.49838766 -0.23766524  0.22158497 -0.46427064 -0.69860151
  0.06527773 -0.26791806 -0.16058629 -0.4289294  -0.10718261 -0.00556233
 -0.1555442  -0.15764587  0.02224932 -0.40407746 -0.04742677 -0.12473178
  0.18095524  0.34191915  0.47364267  0.30942374 -0.18164324  0.12086968
 -0.42907841 -0.48032189  0.47084714 -0.46036729 -0.31763269 -0.12959212
  0.03858767  0.07540285  0.39554044 -0.04508     0.14743785 -0.13281208
  0.11505706 -0.20725248  0.41368284  0.15042931 -0.0110237  -0.06152447
  0.31681377  0.42867115 -0.04203999 -0.06073025  0.04020567  0.1924912
 -0.33241727 -0.28070588 -0.27129012  0.30402248 -0.31508459  0.37867503
  0.05761457  0.3075114  -0.12332937  0.00605822  0.06171228 -0.85120618
 -0.1719579   0.41024148  0.08710123 -0.44178242  0.31270404  0.1583041
  0.24833354 -0.173504    0.20538072 -0.16362029  0.07366535 -0.28830822
  0.0354012   0.40216517 -0.14038424 -0.49908639  0.10463391  0.14338723
 -0.26709919 -0.26664503]"
5,"[ 0.2135845   0.16011336  0.12946931 -0.05121516 -0.26091937 -0.10017232
 -0.53318658  0.19219626  0.41877533  0.23220633 -0.43744306  0.41076039
 -0.14208934 -0.04331461 -0.1457721  -0.25458799 -0.45544486 -0.28282191
  0.42864155  0.30727536  0.19564183  0.34536058 -0.27040432 -0.08833738
  0.10710181  0.19260719  0.2048349  -0.2798863  -0.10116512  0.11120043
  0.2423769   0.05969901 -0.25979234 -0.44770119 -0.66599376  0.08522126
  0.63164877 -0.54707723  0.0660909   0.13001806 -0.1893241  -0.00616005
 -0.31133835  0.01064917 -0.08446351  0.07009175  0.31724558  0.3326448
 -0.28819407  0.32768135 -0.31898253 -0.36632755 -0.66749228 -0.44730289
 -0.32265494 -0.23901705 -0.27876659 -0.35488517 -0.48343052 -0.24385008
  0.08758321  0.11700356  0.09742018  0.057253    0.27975742  0.09322881
 -0.0172349  -0.01834302  0.63175652  0.37365738 -0.46167939  0.22207096
 -0.22138444  0.27186385 -0.21003516 -0.25740655 -0.36548694  0.2676351
 -0.26871459  0.34364167  0.40168731 -0.20747725  0.18666649  0.11659947
 -0.2125319   0.23172117  0.03910905  0.20728448 -0.40701021 -0.43709821
  0.48444789  0.18950082  0.11857252 -0.28085381 -0.02713314 -0.13128595
 -0.30501653 -0.06499698  0.56396979 -0.16452798  0.34686564  0.20054517
 -0.08832693 -0.1023465  -0.20816012  0.08161143 -0.45156163  0.31786926
  0.18486751 -0.11563295  0.00685396  0.64014178  0.02544059  0.18865443
  0.17283511  0.04939198 -0.34896321 -0.0930793   0.02750993 -0.13303057
  0.12147434 -0.41959639 -0.14275797  0.28119095 -0.44807681 -0.71853287
  0.07215097 -0.34373364 -0.18367839 -0.44479779 -0.08138616 -0.00930642
 -0.05583987 -0.14003149  0.06659976 -0.32231899 -0.15057551 -0.16281504
  0.22577862  0.25444018  0.39246151  0.32843848 -0.20293199  0.18543608
 -0.34576973 -0.39425952  0.52966536 -0.39248216 -0.30019763 -0.05048625
  0.0496459   0.15562069  0.35170954 -0.08985602  0.06850826 -0.09669592
  0.06631471 -0.12924038  0.29193682  0.1249358   0.02975494 -0.06033256
  0.30592045  0.41204116 -0.05689726 -0.01100879  0.00549191  0.18266928
 -0.2644352  -0.17698908 -0.31161703  0.24582171 -0.27135286  0.37535781
 -0.0188521   0.25663731 -0.16645608  0.05786822  0.22715543 -0.8075343
 -0.07334563  0.38401556  0.08730242 -0.39458894  0.3917836   0.19265229
  0.12008928 -0.13548728  0.26519408 -0.17864754 -0.07307333 -0.26164769
  0.01574383  0.40172178 -0.23234307 -0.46134531  0.03607289  0.14302414
 -0.31398141 -0.22939771]"
6,"[ 0.26851843  0.14724787  0.15426406 -0.0333217  -0.26055768 -0.10961878
 -0.49615553  0.15959025  0.44799944  0.25286241 -0.43665005  0.35861144
 -0.19563512 -0.06113285 -0.04401607 -0.13747742 -0.51035824 -0.32031952
  0.43315799  0.34200542  0.27005372  0.39639105 -0.23639088 -0.06568843
  0.07864958  0.23213449  0.20742306 -0.26094206 -0.06010286  0.09745959
  0.22215363  0.05562316 -0.24848401 -0.54619592 -0.67460385  0.07217255
  0.68324226 -0.56448021  0.05112925  0.07595152 -0.15505504 -0.04221209
 -0.33849169 -0.07268672 -0.10663757  0.0586647   0.36039525  0.35939322
 -0.29723741  0.3688432  -0.37167536 -0.36733229 -0.70099004 -0.52142026
 -0.27850193 -0.16920482 -0.24365919 -0.41572985 -0.52589146 -0.24304565
  0.11290958  0.07322139  0.14560622  0.08029438  0.25899136  0.04291917
 -0.01919585  0.02065778  0.64920197  0.33294503 -0.54326457  0.18014179
 -0.25843392  0.35926292 -0.15804409 -0.31246581 -0.3781176   0.27360704
 -0.28253923  0.35315991  0.45509263 -0.26178243  0.26703908  0.12456196
 -0.2894673   0.19316856  0.04791143  0.24878917 -0.36962748 -0.45119967
  0.42346426  0.19918     0.14177285 -0.30627554 -0.01719348 -0.05956038
 -0.33906671 -0.05227871  0.53964994 -0.21759232  0.33497912  0.18722587
 -0.03012896 -0.05324304 -0.16504105  0.10832852 -0.47899087  0.37365106
  0.16190495 -0.13525411  0.02862734  0.66488177  0.07353516  0.24547386
  0.17043309  0.1363514  -0.36477379 -0.10528049  0.049537   -0.14587051
  0.14025294 -0.50623938 -0.19329464  0.34822392 -0.54135922 -0.71510184
  0.06553234 -0.30758081 -0.15884867 -0.43564822 -0.10012065  0.04155144
 -0.12080578 -0.1205908   0.07074148 -0.33953428 -0.08891276 -0.18072646
  0.20099149  0.2413838   0.44174898  0.29226757 -0.20253749  0.17780852
 -0.34508542 -0.42593205  0.57895531 -0.42959653 -0.30500427 -0.0559549
  0.10254342  0.17298651  0.34884745 -0.03201749  0.06174456 -0.09535364
  0.07331857 -0.09480957  0.27507075  0.13439429  0.04665232 -0.00143895
  0.29036739  0.39702568 -0.04800828 -0.00960278 -0.05099271  0.18190154
 -0.28696562 -0.2218971  -0.26983241  0.25514355 -0.25898203  0.34030449
  0.01919256  0.26739348 -0.12397032  0.01400854  0.27901452 -0.86468503
 -0.12772005  0.4436715   0.12088175 -0.46375946  0.35657418  0.24275994
  0.11235604 -0.13063325  0.3039104  -0.19433049 -0.01396646 -0.23062796
  0.06099476  0.41722053 -0.14504703 -0.43325746  0.0475707   0.13387429
 -0.27722002 -0.27945421]"
7,"[ 0.27170918  0.11994587  0.22602906 -0.04071047 -0.24964449 -0.08610018
 -0.46885784  0.13977589  0.46963785  0.30134184 -0.44562517  0.36343252
 -0.25061403 -0.03704102 -0.06469934 -0.17805919 -0.52281093 -0.29193501
  0.39176207  0.34990617  0.26226376  0.41528787 -0.23661967 -0.05704866
  0.14156764  0.22206419  0.20399869 -0.2191562  -0.13700333  0.10585832
  0.19674425  0.05862217 -0.27003026 -0.53863508 -0.66730842  0.10525598
  0.7341261  -0.59752618  0.06173951  0.11198572 -0.1263599  -0.02346377
 -0.38613952 -0.14419982 -0.04545701  0.06277119  0.35247249  0.34615962
 -0.26356167  0.38258365 -0.35362873 -0.3706293  -0.72336754 -0.55248277
 -0.29655462 -0.10891343 -0.25012592 -0.45442328 -0.54513976 -0.2901532
  0.08383774  0.0694108   0.18617593  0.09886715  0.24054707  0.05788451
  0.03717258  0.06635867  0.6540627   0.31683022 -0.60135169  0.19704752
 -0.33333978  0.38024087 -0.16830113 -0.36603238 -0.37129726  0.24924966
 -0.23822129  0.35530766  0.48935299 -0.22765032  0.21075868  0.0960959
 -0.23971061  0.1926398   0.06547495  0.30635665 -0.33303025 -0.44981106
  0.41953902  0.25799801  0.14543213 -0.29741411 -0.00406032 -0.02472196
 -0.25825363 -0.06223926  0.52235655 -0.27461396  0.28089006  0.19681765
  0.02593748 -0.0872625  -0.19706078  0.09768632 -0.50096121  0.3830694
  0.19977151 -0.13656378 -0.01831972  0.6235785   0.09708897  0.25810464
  0.16329341  0.1482998  -0.40942274 -0.09418311  0.06726132 -0.13031264
  0.12908856 -0.5481677  -0.15094446  0.38331932 -0.59206938 -0.69362362
  0.11066322 -0.33258347 -0.15336439 -0.36971267 -0.12235142  0.00793107
 -0.1014361  -0.09767935  0.06151211 -0.37145192 -0.06722125 -0.1548339
  0.22543115  0.23708256  0.43067367  0.32263418 -0.21206597  0.13846681
 -0.31484157 -0.37340927  0.58451068 -0.45063134 -0.29230858 -0.00769632
  0.12680282  0.19107973  0.36290955 -0.02594605  0.00541575 -0.10195126
  0.02511674 -0.05021707  0.28779866  0.10443965  0.07279473  0.00204768
  0.27260054  0.38586188 -0.02355625 -0.00193628 -0.10491384  0.17534411
 -0.27534968 -0.2279097  -0.30895137  0.2909634  -0.22588411  0.29959405
  0.02678776  0.23391452 -0.08433391  0.01360645  0.30544066 -0.86992993
 -0.12946704  0.43055298  0.13311462 -0.51213427  0.32934066  0.25917622
  0.07494066 -0.14299933  0.36298502 -0.21790834 -0.02891146 -0.15309569
  0.01907981  0.33634306 -0.14407108 -0.36715147  0.02439763  0.10042057
 -0.30257588 -0.31940526]"
